SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,FormattedDateTimeEvent,MeasureDescription,RawValue,lowerPreAlarmTsh,upperPreAlarmTsh,lowerAlarmTsh,upperAlarmTsh,oid,oidIndex
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 15:55:13,Slot 15 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.45.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Frame alarm,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.2.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Frame warning,1,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.3.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 1 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.31.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 3 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.33.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 5 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.35.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 7 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.37.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 9 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.39.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 11 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.41.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 13 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.43.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DAMP2 Mux2,010.128.000.020,2023-10-16 23:56:20,Slot 15 - Health,0,0,0,0,0,1.3.6.1.4.1.3142.2.7.294.1.45.1.81,278
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 11:10:58,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 11:10:58,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 11:10:58,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 11:10:58,GPS Main - Sat Tracked,13,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 11:10:58,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 9:10:16,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 9:10:16,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 9:10:16,GPS Main - Sat Tracked,14,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 9:10:16,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 9:10:16,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 7:10:16,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 7:10:16,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 7:10:16,GPS Main - Sat Tracked,15,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 7:10:16,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 7:10:16,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 23:13:44,Temperature - Board,51,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 23:13:44,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 23:13:44,GPS Main - Sat Tracked,12,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 23:13:44,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 23:13:44,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 21:13:03,Temperature - Board,50,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 21:13:03,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 21:13:03,GPS Main - Sat Tracked,16,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 21:13:03,GPS Backup - Sat Visible,19,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 21:13:03,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 13:10:59,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 13:10:59,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 13:10:59,GPS Main - Sat Tracked,15,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 13:10:59,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 13:10:59,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 3:08:51,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 3:08:51,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 3:08:51,GPS Main - Sat Tracked,11,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 3:08:51,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 3:08:51,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 5:09:33,GPS Main - Sat Tracked,13,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 5:09:33,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 5:09:33,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 5:09:33,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 5:09:33,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 1:08:09,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 1:08:09,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 1:08:09,GPS Main - Sat Tracked,13,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 1:08:09,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 1:08:09,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 19:12:22,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 19:12:22,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 19:12:22,GPS Main - Sat Tracked,14,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 19:12:22,GPS Backup - Sat Visible,19,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 19:12:22,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 17:11:42,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 17:11:42,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 17:11:42,GPS Main - Sat Tracked,15,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 17:11:42,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 17:11:42,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 15:11:41,Temperature - Board,50,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 15:11:41,GPS Main - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 15:11:41,GPS Main - Sat Tracked,11,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 15:11:41,GPS Backup - Sat Visible,20,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS1 Mux1,010.128.000.022,2023-10-16 15:11:41,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 9:18:37,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 9:18:37,GPS Main - Sat Visible,11,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 9:18:37,GPS Main - Sat Tracked,9,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 9:18:37,GPS Backup - Sat Visible,11,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 9:18:37,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 11:19:19,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 11:19:19,GPS Main - Sat Visible,15,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 11:19:19,GPS Main - Sat Tracked,10,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 11:19:19,GPS Backup - Sat Visible,16,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 11:19:19,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 7:17:56,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 7:17:56,GPS Main - Sat Visible,11,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 7:17:56,GPS Main - Sat Tracked,8,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 7:17:56,GPS Backup - Sat Visible,11,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 7:17:56,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 21:22:43,Temperature - Board,51,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 21:22:43,GPS Main - Sat Visible,10,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 21:22:43,GPS Main - Sat Tracked,9,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 21:22:43,GPS Backup - Sat Visible,10,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 21:22:43,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 23:23:24,Temperature - Board,51,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 23:23:24,GPS Main - Sat Visible,13,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 23:23:24,GPS Main - Sat Tracked,8,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 23:23:24,GPS Backup - Sat Visible,13,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 23:23:24,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 13:19:59,Temperature - Board,50,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 13:19:59,GPS Main - Sat Visible,12,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 13:19:59,GPS Main - Sat Tracked,10,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 13:19:59,GPS Backup - Sat Visible,12,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 13:19:59,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 1:15:53,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 1:15:53,GPS Main - Sat Visible,10,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 1:15:53,GPS Main - Sat Tracked,9,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 1:15:53,GPS Backup - Sat Visible,10,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.4.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 1:15:53,GPS Backup - Sat Tracked,-1,0,0,0,0,1.3.6.1.4.1.10066.2.112.1.4.3.2,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 5:17:15,Temperature - Board,49,0,0,5,60,1.3.6.1.4.1.10066.2.112.1.2.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 5:17:15,GPS Main - Sat Visible,11,0,0,3,20,1.3.6.1.4.1.10066.2.112.1.3.3.1,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - GPS2 Mux2,010.128.000.023,2023-10-16 5:17:15,GPS Main - Sat Tracked,8,0,0,1,20,1.3.6.1.4.1.10066.2.112.1.3.3.2,0
