SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,EventInDateTime,EventOutDateTime,AlarmDescription,RawValue
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Primary Edge Mux2,010.128.000.026,"2,021,070,210,071,800.00","2,021,070,210,111,900.00",ASI Net bitrate IN1,"0,02"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Primary Edge Mux2,010.128.000.026,"2,021,070,210,071,800.00","2,021,070,210,111,900.00",ASI1 T2MI Presence,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Primary Edge Mux2,010.128.000.026,"2,021,070,216,241,100.00","2,021,070,216,261,100.00",ASI Net bitrate IN1,"0,02"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Primary Edge Mux2,010.128.000.026,"2,021,070,216,241,100.00","2,021,070,216,281,200.00",ASI1 T2MI Presence,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,100.00","2,021,070,210,052,600.00",TSE2 - Freq Source,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,100.00","2,021,070,210,052,600.00",TSE2 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,100.00","2,021,070,210,072,800.00",TSE2 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,600.00","2,021,070,210,054,500.00",TSE1 - Input1 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,600.00","2,021,070,210,053,100.00",TSE1 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,100.00","2,021,070,210,052,600.00",TSE2 - Input2 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,220,500.00",TSE2 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,509,190,200.00","2,021,070,509,190,700.00",TSE2 - Input2 Datarate,"2,68"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,513,523,400.00","2,021,070,513,523,900.00",TSE1 - Input2 Datarate,"21,69"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,220,500.00",TSE1 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,222,400.00",TSE2 - Input1 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,220,500.00",TSE1 - Input2 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,241,600.00",TSE1 - Input1 Datarate,0
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,505,321,700.00","2,021,070,505,322,200.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,501,481,400.00","2,021,070,501,481,900.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,501,154,300.00","2,021,070,501,154,800.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,422,124,300.00","2,021,070,422,124,800.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,423,321,600.00","2,021,070,423,322,100.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,422,274,500.00","2,021,070,422,275,000.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,423,074,400.00","2,021,070,423,074,900.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,423,321,600.00","2,021,070,423,322,100.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,421,490,900.00","2,021,070,421,491,400.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,420,255,600.00","2,021,070,420,260,000.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,519,372,800.00","2,021,070,519,373,300.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,521,144,500.00","2,021,070,521,145,000.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,520,194,800.00","2,021,070,520,195,300.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,510,293,300.00","2,021,070,510,293,800.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,511,345,900.00","2,021,070,511,350,300.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,511,345,900.00","2,021,070,511,350,300.00",MTC - PMT Error - Priority 1,3
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - EXC B Mux1 CH 25,010.128.040.066,"2,021,070,313,415,000.00","2,021,070,313,422,300.00",Asi 1 - Physical Link,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - EXC B Mux1 CH 25,010.128.040.066,"2,021,070,314,182,100.00","2,021,070,314,182,800.00",RF Presence Status,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - EXC B Mux1 CH 25,010.128.040.066,"2,021,070,310,054,700.00","2,021,070,313,164,600.00",RF Presence Status,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,600.00","2,021,070,613,344,500.00",REGIONAL - DVB T2 MER Value,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,600.00","2,021,070,613,343,500.00",REGIONAL - DVB T2 AGC Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,500.00",SABC - DVB T2 AGC Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,800.00",SABC - DVB T2 MPEG Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,600.00","2,021,070,613,343,500.00",REGIONAL - TS Sync Loss - Priority 1,3
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,800.00",SABC - DVB T2 MER Value,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,800.00",SABC - DVB T2 Carrier Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,500.00",REGIONAL - DVB T2 Carrier Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,800.00",SABC - DVB T2 LDPC Iterations,-2147483648
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",SABC - DVB T2 AGC Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",REGIONAL - DVB T2 AGC Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",SABC - DVB T2 MPEG Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",REGIONAL - DVB T2 MPEG Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,242,700.00","2,021,070,614,315,700.00",REGIONAL - TS Sync Loss - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,512,401,900.00","2,021,070,512,423,000.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,512,410,800.00","2,021,070,512,411,200.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,516,024,500.00","2,021,070,516,025,000.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,516,172,300.00","2,021,070,516,172,800.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,515,255,600.00","2,021,070,515,260,100.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,514,565,600.00","2,021,070,514,570,100.00",REGIONAL - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,514,133,200.00","2,021,070,514,133,700.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,514,565,600.00","2,021,070,514,570,100.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,513,484,500.00","2,021,070,513,484,900.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,515,073,400.00","2,021,070,515,073,900.00",eTV - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,607,530,600.00","2,021,070,607,531,100.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,605,104,900.00","2,021,070,605,105,400.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,605,062,500.00","2,021,070,605,063,000.00",eTV - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,604,001,100.00","2,021,070,604,001,600.00",eTV - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,605,015,700.00","2,021,070,605,171,900.00",MTC - PID Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,611,525,000.00","2,021,070,611,531,900.00",MTC - PID Error - Priority 1,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,220,500.00",TSE2 - Input2 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,500.00","2,021,070,216,224,400.00",FWD Power,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,600.00","2,021,070,210,061,000.00",FWD Power,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,100.00","2,021,070,210,054,500.00",TSE2 - Input1 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,600.00","2,021,070,210,053,100.00",TSE1 - Input2 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,210,052,600.00","2,021,070,210,073,300.00",TSE1 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,222,400.00",TSE1 - Input1 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux2,010.128.000.061,"2,021,070,216,220,000.00","2,021,070,216,241,600.00",TSE2 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DVMS4,010.128.000.086,"2,021,070,802,392,600.00","2,021,070,802,393,100.00",SABC - PMT Error - Priority 1,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DVMS4,010.128.000.086,"2,021,070,809,180,900.00","2,021,070,809,181,400.00",MTC - PMT Error - Priority 1,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",Munghana lonene Left Audio Status,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",SAFM Left Audio Status,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",Ikwekwezi Left Audio Status,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",Lotus Left Audio Status,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",Phalaphala Left Audio Status,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",hOTFM Right Audio Status,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,210,051,400.00","2,021,070,217,293,600.00",Munghana lonene Right Audio Status,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",SABC - DVB T2 MER Value,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",SABC - DVB T2 Carrier Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",REGIONAL - DVB T2 Carrier Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",SABC - DVB T2 LDPC Iterations,-2147483648
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,320,700.00",REGIONAL - DVB T2 MER Value,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,600.00","2,021,070,613,343,500.00",SABC - TS Sync Loss - Priority 1,3
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,500.00",REGIONAL - DVB T2 LDPC Iterations,-2147483648
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,344,100.00",SABC - DVB T2 Level Value,"-62,5"
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,613,330,900.00","2,021,070,613,343,500.00",REGIONAL - DVB T2 MPEG Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,242,700.00","2,021,070,614,315,400.00",SABC - TS Sync Loss - Priority 1,3
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,315,700.00",REGIONAL - DVB T2 LDPC Iterations,-2147483648
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,614,243,100.00","2,021,070,614,320,100.00",SABC - DVB T2 Level Value,"-54,4"
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,103,481,800.00","2,021,070,103,482,200.00",SABC - DVB T2 AGC Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,103,481,800.00","2,021,070,103,482,200.00",REGIONAL - DVB T2 AGC Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,103,481,800.00","2,021,070,103,482,200.00",SABC - DVB T2 MPEG Locked,2
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,103,481,800.00","2,021,070,103,482,500.00",SABC - DVB T2 MER Value,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - DVMS4,010.128.040.086,"2,021,070,103,481,800.00","2,021,070,103,482,200.00",SABC - DVB T2 Carrier Locked,2
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,613,302,100.00","2,021,070,613,302,600.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,613,240,100.00","2,021,070,613,240,600.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,613,240,100.00","2,021,070,613,240,600.00",REGIONAL - CAT Error - Priority 2,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,613,274,500.00","2,021,070,613,302,600.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,614,015,300.00","2,021,070,614,015,800.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,616,063,800.00","2,021,070,616,064,300.00",REGIONAL - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,615,400,300.00","2,021,070,615,400,800.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,613,590,300.00","2,021,070,613,595,600.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,615,095,400.00","2,021,070,615,095,900.00",SABC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,618,164,900.00","2,021,070,618,165,400.00",MTC - PMT Error - Priority 1,3
ALEXANDER BAY,C41.1,Bronze,Vredendal,Western Region,Northern Cape,Alexanderbay - DVMS4,010.128.050.086,"2,021,070,100,193,100.00","2,021,070,100,193,600.00",eTV - PMT Error - Priority 1,3
